"Wavelength","T.16.100","T.16.101","T.16.103","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.34","T.16.35","T.16.36","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.56","T.16.59","T.16.60","T.16.91","T.16.92","T.16.93","T.16.94","T.16.96","T.16.97","T.16.98","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.28","WI.9.3","WI.9.4","WI.9.5","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.71","WI.9.72","WI.9.74","WI.9.75","WI.9.78","WI.9.79","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
424.396377646,0.245540825374,0.240142975819,0.224726229208,0.202349205844,0.249327909273,0.217756824682,0.174118027456,0.1571233641,0.203608147236,0.211831749537,0.199554012792,0.179660883541,0.227834230071,0.69794367475,0.284548623112,0.322009804898,0.216081538609,0.166759648718,0.302271795035,0.225784194365,0.253687340509,0.276940611149,0.154432728569,0.254988851982,0.260105321121,0.20214089364,0.415325012532,0.252736671574,0.227008275901,0.364805874708,0.214475178653,0.261776508181,0.258138357741,0.172330307033,0.163263936557,0.171053699884,0.231541801234,0.151973526858,0.281085826336,0.687052934646,0.647142179867,0.518720260288,1.03560504433,0.492689175112,0.537620714485,0.924104105114,0.693208169758,0.354342123719,0.634762820545,0.474396966216,0.552388287188,0.694678429823,0.347249987641,1.08144270655,0.358683037004,0.451418484691,0.358120956105,0.43274742872,0.251500210521,0.468809873037,0.431912969746,0.557035365927,0.391348304076,0.323097571213,0.377961496123,0.68257046744,0.484961926899,0.384401275446,0.816685179178,0.316961742377,0.362484933016,0.289291069359,0.311699109418,0.561589735715,0.305837910657,0.504013432659,0.432107435242,0.655687618578
424.766521613,0.246756795255,0.240663534789,0.223901617343,0.2033446961,0.252067883496,0.21423524613,0.173864249972,0.157302573485,0.20072014538,0.213075367497,0.198894065917,0.178476373774,0.226064228988,0.695037483348,0.284944516455,0.321200851711,0.217316657326,0.166510452881,0.30211790119,0.226718042277,0.253686793698,0.272781877035,0.155749218288,0.25331161677,0.259943212052,0.202946540287,0.415679416196,0.251887730962,0.229919093607,0.363916405651,0.215360838792,0.257658601135,0.257468267831,0.173791435119,0.165715644177,0.169792477846,0.233643172655,0.151769217309,0.280310950341,0.687278737803,0.645524429518,0.517738978054,1.02409154603,0.494635368424,0.537406036134,0.926176308734,0.69352493342,0.351965155265,0.636956219376,0.473075915318,0.550819522899,0.690403896052,0.3483370485,1.07039829983,0.357454907525,0.45141877109,0.354570086118,0.432577791025,0.250829633864,0.466134626837,0.428152361264,0.554485424347,0.389919130672,0.320481270366,0.37431728226,0.675747980227,0.483266304983,0.387488168626,0.820182233937,0.318067932738,0.362654881268,0.285274845209,0.309253185356,0.558213900092,0.307986376352,0.502830847011,0.428408186016,0.649396065168
425.136627587,0.247537684546,0.241069959451,0.222006280855,0.201175267828,0.247854040694,0.211536859116,0.173672539327,0.152558685428,0.200593181114,0.21024507864,0.199426100768,0.17639330552,0.22501324818,0.692060188854,0.282406681688,0.317808255558,0.214774169745,0.16469706189,0.301734913503,0.223680817052,0.253125261029,0.27684535634,0.151786032184,0.254136880743,0.258473258478,0.202859290475,0.415315940975,0.251296085016,0.227367929199,0.361705977552,0.212953256151,0.257735191202,0.257585330786,0.170134863313,0.163926681671,0.170283530799,0.232006682679,0.151610691865,0.277809170963,0.687042197569,0.644804738767,0.518240346782,1.02714569337,0.495007092756,0.536871470477,0.922730282459,0.692440653107,0.351453392662,0.633582954506,0.469526357534,0.551550958616,0.689152518026,0.345067933463,1.06386400702,0.355932635185,0.449162640187,0.35191240041,0.432117118041,0.248366166642,0.464424012867,0.428984239776,0.55651275148,0.3900181517,0.318747906852,0.373159544057,0.673590365431,0.479085272465,0.379845312605,0.809168801918,0.317106567312,0.360428177596,0.28577883707,0.30934035619,0.554715216761,0.303336828006,0.504832586604,0.426059268945,0.649064818242
425.506695551,0.247646454068,0.239301152752,0.222955380657,0.202845060893,0.249179463763,0.214613138916,0.17367963559,0.156006329721,0.200630797579,0.210280080842,0.200986796547,0.176481946621,0.228484915389,0.695640815555,0.286891602119,0.321671029641,0.218639701234,0.169269580943,0.304841266939,0.227126104427,0.256554136529,0.277390319671,0.154668196962,0.257945457524,0.258699124842,0.202976059148,0.41727387189,0.252305091779,0.227920599421,0.364994178724,0.2149842445,0.25770151147,0.257516737323,0.171507285484,0.164619285547,0.174997415032,0.234567819323,0.149243701917,0.281398064759,0.690021069131,0.64795258563,0.52281734838,1.03307422489,0.497560335145,0.538748844742,0.926463848582,0.692798502712,0.356085385389,0.640193269561,0.47254353044,0.551226989796,0.696744221215,0.349412264442,1.08088874588,0.359393365903,0.452449095306,0.352494197363,0.434232162853,0.252559204415,0.467983664578,0.433611805361,0.56258389857,0.394276690972,0.321408398017,0.374672808002,0.676769139718,0.480594982332,0.385995696918,0.819491098603,0.31761469914,0.361471605299,0.287707469959,0.312332224645,0.559752037212,0.307130310729,0.503569547538,0.42960801456,0.652354971628
425.876725491,0.246332968864,0.23686285968,0.225704932479,0.203510568629,0.250916893222,0.215015182845,0.17291999425,0.156884561744,0.202908593355,0.212763448314,0.199396747597,0.178357174448,0.223896315234,0.696805919001,0.287162239854,0.321213146467,0.21800820686,0.165608861146,0.301570306817,0.226030998233,0.257857794142,0.275992864797,0.154022064008,0.257316218475,0.257653419357,0.202446624883,0.41680417089,0.250364943241,0.228217653348,0.364592528568,0.214929570912,0.258129800307,0.260282913796,0.171977385611,0.160909212492,0.17114736771,0.229509295417,0.151388041509,0.280392484024,0.689726544874,0.64741969424,0.517880277671,1.02951628885,0.494511870088,0.540842861045,0.92178510937,0.690692032635,0.356438703037,0.634903942929,0.472150513101,0.554371622141,0.686506417721,0.348530188063,1.07277564246,0.356847865532,0.450583680964,0.354548011756,0.432486808384,0.248498072834,0.466854115859,0.428832102582,0.556479972658,0.392581965484,0.319967577252,0.375210808783,0.677108374368,0.478665108175,0.385486771273,0.817173037051,0.317162011769,0.360870367476,0.286127778029,0.311198904017,0.557021144869,0.305428442566,0.501812856213,0.429020830541,0.651974042452
426.246717388,0.244716624816,0.23816873744,0.22228524067,0.203373333516,0.249489692886,0.211469816605,0.171951343124,0.154696940545,0.201593311492,0.212539491045,0.198930208584,0.176071732814,0.226724260466,0.694167757798,0.285139312064,0.320017946179,0.218079441073,0.165094594967,0.306062088541,0.225055192575,0.257435952404,0.275912965868,0.151973055472,0.258328550065,0.263961351823,0.202689399751,0.414481975904,0.253874325781,0.228512293726,0.362275984344,0.217243146741,0.260445997347,0.255758938985,0.172986034168,0.163781385185,0.172057995435,0.231095894486,0.151739474453,0.27899009649,0.689913932006,0.648157719473,0.518896725908,1.03553947088,0.493214447467,0.541056623472,0.924796787421,0.694418363519,0.353502837864,0.639765271954,0.474146522485,0.550491568015,0.694695242096,0.348764584903,1.07624425394,0.356325246322,0.452540503005,0.35221603141,0.430625123085,0.250807774703,0.461754938167,0.432075646202,0.555723208755,0.390367262652,0.31917412304,0.373179759339,0.679062257798,0.480281268611,0.385170730447,0.820837576622,0.314765848985,0.359615235023,0.283538569099,0.3120681432,0.556927804485,0.305210821203,0.502195373743,0.428261683212,0.654037639678
426.616671227,0.246748033039,0.238658820391,0.219797584608,0.205784714077,0.250495663215,0.21272682447,0.175048198075,0.155397509618,0.201667358305,0.213425091941,0.197248549256,0.175638993765,0.230126388385,0.695290126365,0.286241022186,0.320066566073,0.220143481324,0.165960221339,0.305012769222,0.224647550311,0.255687664311,0.275552406051,0.152914810473,0.256118990347,0.260271980984,0.20318260074,0.414852343448,0.253285839523,0.226784544597,0.364068847189,0.217942216753,0.257817782401,0.257504043512,0.171420769577,0.165387106969,0.170454456528,0.231684606549,0.150589099958,0.281727614713,0.693527447722,0.651555622388,0.521424247838,1.03001412036,0.493872741835,0.542173910542,0.920558285164,0.693805843314,0.356521221268,0.63904223417,0.472685969121,0.557494355538,0.694779002546,0.344362497916,1.0727044122,0.358155634203,0.452846761665,0.353100453126,0.431828743601,0.24911953581,0.468215290423,0.429755502288,0.558936358896,0.391231168017,0.317463279457,0.373274495204,0.676131936077,0.481107248052,0.383715178639,0.816039981118,0.317341804969,0.359499241155,0.283184689477,0.310618988392,0.557448290396,0.307089105459,0.50026270897,0.422825214706,0.652452807035
426.986586991,0.246775096336,0.23759356975,0.220780276427,0.20212082677,0.248293558385,0.212203536607,0.171129109805,0.153620642942,0.199526302807,0.211764397946,0.200388870638,0.175268281176,0.22620188391,0.698167360316,0.284523592857,0.320516304305,0.216593714965,0.163650476826,0.301684480446,0.224436192768,0.255100996696,0.274797058465,0.151843085148,0.256062610377,0.256185081928,0.201701734334,0.415696265578,0.252909114927,0.228941821095,0.365666458957,0.216033275018,0.258689174751,0.253408767579,0.169562528111,0.161987699234,0.168786744533,0.229976653453,0.149304484746,0.28019435236,0.689285625273,0.651378736247,0.521977047845,1.02537837457,0.500210758871,0.540938929542,0.931408959866,0.694305416853,0.35306306058,0.637788140061,0.476465668482,0.550600431098,0.690277784462,0.347251355367,1.078219085,0.358889134843,0.448653711221,0.351997381764,0.429054615552,0.248371286786,0.463665937656,0.427276593901,0.557850599789,0.39017294594,0.317860540366,0.373110795128,0.673002687674,0.479162193262,0.384752671595,0.815267724777,0.317836649092,0.360211261861,0.282456666692,0.309298784779,0.558299986529,0.302876794838,0.497669832546,0.428138095342,0.650406092773
427.356464665,0.24158752862,0.237791704258,0.217913363306,0.200682097994,0.247434988351,0.210047008242,0.171127133339,0.154229092115,0.197106434789,0.209068462299,0.196455208269,0.175027378287,0.225025421073,0.692792523269,0.283782502787,0.316780476782,0.216159312981,0.164333504158,0.305159308852,0.222765275177,0.256636479048,0.274148604749,0.151580906746,0.255219916708,0.257706124691,0.200558195517,0.415889118676,0.252286715837,0.227559240085,0.363751051416,0.214941071177,0.256898075973,0.254926073023,0.167986893571,0.159780627787,0.170226299697,0.228764741078,0.152122958926,0.277729991429,0.689438374926,0.644387387599,0.51804005256,1.03185603137,0.494201970111,0.538452453196,0.919454408421,0.692367409192,0.354159451866,0.640810402705,0.476269531647,0.555217717313,0.692301654896,0.343917124317,1.07912680896,0.356961474172,0.448033453499,0.350974183448,0.428722409233,0.247431356655,0.461131280616,0.429094705399,0.553844036669,0.388167274768,0.316246117642,0.37263286428,0.670974857957,0.474719174514,0.38128226577,0.821330995923,0.312865766746,0.355890239346,0.279081394818,0.310805987982,0.552584663115,0.301156357097,0.497596634994,0.427156747774,0.649554257985
427.726304231,0.241549525346,0.237750471345,0.219908068745,0.201865087651,0.246748602163,0.212115145268,0.169676933357,0.153880302656,0.19972901283,0.208853633796,0.19636210448,0.17336091805,0.225365621181,0.690063096612,0.283027939534,0.317504569887,0.218125318726,0.163261602396,0.303442352146,0.224248826734,0.255566698774,0.277255494052,0.153261450216,0.256383136864,0.261379275419,0.200354850951,0.412162215695,0.251387539473,0.22757520895,0.363061751971,0.215476539655,0.255220405753,0.255929778341,0.167365338841,0.161091448552,0.167402742359,0.227558023733,0.14875758961,0.278824840648,0.692788368997,0.649202302568,0.521769593146,1.02667265083,0.492696222242,0.542010198626,0.920256370799,0.689644571524,0.349849779864,0.634573884187,0.474920625416,0.552159822678,0.691556128144,0.346659510287,1.07848981076,0.355786343453,0.449410783173,0.351929457271,0.42679311322,0.245915997943,0.46431382872,0.426681655634,0.555609846269,0.390548642107,0.317346053207,0.370005234876,0.672138768446,0.47686590556,0.381367174144,0.816728354622,0.314265437297,0.358289288427,0.277062853567,0.30969859802,0.554196650219,0.302312060264,0.497734501488,0.4304050995,0.649156932648
428.096105673,0.242333318451,0.235522471188,0.220310111656,0.200319289377,0.249476451383,0.210773086159,0.171953912231,0.152714478747,0.196257044198,0.209585875768,0.196456700365,0.172880514699,0.227498626401,0.693651953509,0.283961869515,0.317352638697,0.220195355104,0.163326117688,0.302011820424,0.223375860026,0.257609940352,0.275857514419,0.153178424614,0.256891413121,0.257172434392,0.203042228814,0.413568878614,0.252495963519,0.227860851073,0.365155949008,0.215549642274,0.256817973482,0.253983533617,0.168906926621,0.161547515398,0.170630173617,0.228713528259,0.148996298352,0.276193313342,0.690655582572,0.649516303621,0.522521498424,1.02591626875,0.496932676615,0.540281153091,0.92672095439,0.692458932448,0.353106541967,0.637217612799,0.475988558189,0.553964235469,0.696709579827,0.347999119491,1.07649741484,0.357345841498,0.452600460302,0.350914521902,0.427689320288,0.244969213789,0.463090844137,0.429917966185,0.559284128848,0.388510363909,0.316869621674,0.372598287257,0.673280900024,0.475456723685,0.381530960978,0.821639891434,0.313888522241,0.355219867746,0.280757045766,0.308466454661,0.554962463277,0.301692102157,0.499605502859,0.428656299015,0.64987014096
428.465868975,0.243234029547,0.239571151329,0.219261149824,0.202076961553,0.249682753158,0.212383255551,0.17171472336,0.153425843049,0.197372511325,0.208201400604,0.196897401989,0.174139375077,0.22549956476,0.693611719476,0.28344601423,0.319949487755,0.218207942371,0.16535809963,0.302993278153,0.222133779473,0.257397001443,0.275030383211,0.153573962565,0.25859649686,0.259870502836,0.198467401975,0.413250877936,0.253637237996,0.227545193382,0.367626763648,0.214597403419,0.255532527265,0.258381724714,0.169699141832,0.16170217572,0.168432943028,0.228140389202,0.150452167516,0.278456476247,0.69403408843,0.649019538378,0.521131451261,1.02290074004,0.494794668599,0.543487574262,0.928296252679,0.692737754317,0.353709436974,0.640713584807,0.475435510371,0.556480914426,0.693230413752,0.347971183193,1.07760015616,0.358063437553,0.449087381698,0.350976390534,0.427977537642,0.247109954264,0.461334086482,0.429323305706,0.558365525974,0.388050653372,0.317099521516,0.372213064138,0.671697621031,0.475438588084,0.380877061034,0.818182702158,0.314778083062,0.358277235108,0.278219930808,0.308488285586,0.550440150157,0.304172202353,0.500062165845,0.425383462474,0.646557124589
428.83559412,0.24663581192,0.237269380887,0.217105887505,0.202812344362,0.250026025312,0.209799652939,0.172046194158,0.152168377823,0.195870142863,0.209177590053,0.19857008755,0.174127639284,0.226710808282,0.693221931903,0.283928833313,0.319491578872,0.221591425977,0.165164465066,0.305429744349,0.225176358506,0.258848278048,0.276824263118,0.153853006422,0.25948318252,0.26010762027,0.203858974137,0.413346223768,0.254985008085,0.226965904629,0.368478657108,0.217374337,0.256413937436,0.255982883354,0.167969832498,0.162061761784,0.171571921213,0.228344254717,0.148065144246,0.276388253166,0.695581406048,0.651902274549,0.525255752248,1.02764314282,0.495882369028,0.542416697892,0.92417265212,0.68929562758,0.352074788751,0.637313870562,0.47457836793,0.553740318377,0.694536906374,0.349248440516,1.0746727518,0.358666548289,0.450915652199,0.350755253075,0.426615844399,0.246039627553,0.463980757302,0.431619082488,0.559533729253,0.385691349115,0.314281337635,0.370594834626,0.674177437246,0.477604670212,0.38033251486,0.823531500943,0.31392645421,0.357103587471,0.278061677172,0.309060574278,0.553120825224,0.305516192301,0.493655538996,0.427299160147,0.650621389592
429.205281093,0.242786373087,0.236148644034,0.219993495211,0.200833095463,0.24931375959,0.211829764937,0.171086257535,0.153600332894,0.199196718861,0.207700417584,0.197664383293,0.173713677163,0.224439962791,0.694098891611,0.283078667742,0.322964947243,0.218876314495,0.165662372817,0.304680246583,0.224675612835,0.259490530209,0.27725993597,0.153077122264,0.260396435757,0.260843600647,0.202634739752,0.417379887238,0.253902549477,0.227477328966,0.365764125498,0.217069940172,0.257354604494,0.257581175145,0.168798918635,0.159838773528,0.169564039175,0.228672044956,0.150944434118,0.27560699622,0.692857223526,0.649841155549,0.525476787092,1.02710179909,0.49656805458,0.546221765767,0.928256178463,0.690149958276,0.352968256268,0.641024769533,0.475134219295,0.557931813153,0.689756035829,0.343928550574,1.08196985013,0.358235155209,0.450482296676,0.352534701546,0.424570628571,0.247999689307,0.464646994917,0.426069884684,0.559557412831,0.387991507027,0.314176372708,0.373178199794,0.674939752451,0.476544321938,0.379072764917,0.82252010995,0.313599538147,0.354020679667,0.278808892422,0.308809017062,0.554421292476,0.302376096095,0.496213613169,0.42894729881,0.649895716299
429.574929876,0.243332437189,0.234014167565,0.218133057026,0.202253412166,0.246555457182,0.209743100238,0.16981340414,0.153259571226,0.195827442287,0.208903387061,0.196532956613,0.173943990081,0.227123749025,0.692921195293,0.283719190141,0.322188700153,0.22039779589,0.165172202072,0.305213161293,0.223530788223,0.259254868215,0.277654482681,0.152046488238,0.261883522369,0.258972352474,0.204386817268,0.41190906095,0.254016892234,0.232179932236,0.366061612109,0.219874379361,0.255433914228,0.255499283317,0.168733710978,0.161757052447,0.170863507965,0.230917858461,0.150621067393,0.276012394685,0.694925378631,0.648809429187,0.523154020572,1.02297008611,0.49309509965,0.546662407538,0.926788937076,0.690585285952,0.354465030109,0.643049623167,0.477976700824,0.555971156946,0.692987682116,0.344924403956,1.07239154231,0.359796933521,0.448853535899,0.349610520302,0.426572768179,0.244303387191,0.459403025239,0.428045899404,0.557372487819,0.38861783485,0.314099768137,0.367940141193,0.668757247401,0.476541879553,0.380123715835,0.819029196501,0.312012030305,0.355075383424,0.275947779913,0.308541249636,0.552981857052,0.302451127137,0.492453203196,0.428229350092,0.651004875492
429.944540454,0.241869764214,0.23463951118,0.218287665812,0.201001791438,0.248266214297,0.210862294655,0.170764499129,0.1544727059,0.194126432443,0.207468321157,0.197694821225,0.172106774696,0.227009797634,0.693472336265,0.283950455043,0.318833976044,0.220742764624,0.16485815772,0.303147988027,0.22230442216,0.260427919448,0.276805014041,0.153166581969,0.261769641365,0.26071757133,0.203029921005,0.415257365758,0.255451630057,0.228715132409,0.367745441056,0.216793394857,0.256271313894,0.256574553501,0.166130648134,0.160424840871,0.170603525663,0.228211166261,0.148278180021,0.277012496687,0.698061429732,0.650763511255,0.526413816598,1.02947725559,0.495485343119,0.548123443215,0.927627219004,0.694148412652,0.352991682814,0.641935295652,0.47679941801,0.558621128041,0.694631258028,0.344008792237,1.07598554598,0.360169851646,0.449776975122,0.348989065203,0.426266643717,0.243816218841,0.460284577535,0.431264874563,0.560712675065,0.386235579794,0.312951577594,0.36704210722,0.669362419604,0.476603415651,0.377826473147,0.821230028037,0.312701394258,0.355685300951,0.273612034303,0.305420655878,0.554114695513,0.301942491508,0.498610629866,0.43042918648,0.649531698911
430.314112809,0.244281020911,0.235221029137,0.215782033705,0.200809486889,0.249806225739,0.20886330977,0.172272748277,0.154289300553,0.196093117434,0.209678633397,0.199039309937,0.171495669634,0.228909907745,0.693645419481,0.285288804683,0.321066829689,0.221275675662,0.163707513195,0.306294787101,0.223250726806,0.2589812045,0.27544647083,0.152570085062,0.261542902398,0.26104584875,0.201547697043,0.415001096545,0.256479045815,0.22778500583,0.366394285561,0.220117460694,0.258915909542,0.25844793884,0.166859153885,0.159975094871,0.169694963722,0.228341007371,0.149175119383,0.275359278471,0.694066919196,0.653394453391,0.522435693469,1.03373340673,0.494591377214,0.547116576956,0.922552501018,0.694783899975,0.351985246029,0.643527910068,0.476025064098,0.560027991882,0.69037370155,0.347336849524,1.07961309139,0.35790759346,0.451995292228,0.349723800767,0.425399079455,0.243300960518,0.459322445911,0.430007788033,0.559785507852,0.386053951142,0.314281824793,0.369737704022,0.668812248153,0.472658387727,0.378009350256,0.821202711394,0.311053796472,0.354219032903,0.277046162646,0.308081404881,0.551931800563,0.302052724942,0.494094169924,0.426190770527,0.649800652957
430.683646926,0.239486442473,0.234174035127,0.218787008495,0.201220443757,0.246039225762,0.207867193538,0.170290298915,0.15367215405,0.193940459114,0.207731737203,0.195092402669,0.169187104337,0.225737863277,0.690401489107,0.282569795167,0.319849894198,0.218150443815,0.16428775135,0.302861211402,0.222615860248,0.25623485429,0.278818510371,0.151610590058,0.263330679193,0.260529524104,0.202566488031,0.413088251274,0.253071744824,0.229029893579,0.365538969705,0.216745182937,0.255358507052,0.253278968704,0.16683573153,0.159002877997,0.167932961762,0.228821783514,0.148109373691,0.274812055648,0.692257333044,0.653008327377,0.5270347838,1.02854533259,0.495963604291,0.546780684808,0.927015723537,0.69230269675,0.35197142483,0.643584348297,0.478357632968,0.557349811258,0.694460416269,0.343151779723,1.07553877162,0.357101142881,0.450272511449,0.347256722337,0.422862604527,0.245202997136,0.4606533831,0.430146820954,0.558085606099,0.387218814978,0.311260958291,0.368757570024,0.665214762262,0.473509236792,0.378160235095,0.82298188882,0.313642548986,0.353433526367,0.27390129608,0.306493059828,0.551172696274,0.298265524643,0.493848688003,0.426884571843,0.651243740825
431.053142789,0.240217994053,0.229292560323,0.216170011547,0.204348616197,0.246928470791,0.208637043069,0.17054405971,0.150993220057,0.193358679923,0.205514586814,0.197236953595,0.170440262815,0.226437602731,0.692641678419,0.285740043601,0.319305990195,0.220341092194,0.163638019918,0.305842378694,0.22150687073,0.258239032535,0.277648307189,0.152533444185,0.263792222428,0.261376560829,0.200769357046,0.41579027514,0.254523025174,0.228686696015,0.366744577429,0.217388309488,0.256114063594,0.256662217373,0.166097087241,0.160595400757,0.169753421976,0.22942692882,0.147322525069,0.27448126383,0.692947147566,0.653725328711,0.526153735771,1.02781848699,0.496212804074,0.54790824324,0.926567583708,0.693212729736,0.351984212502,0.644653277997,0.477385464299,0.556245411971,0.695469201643,0.344415121464,1.0764762676,0.360136633095,0.452346944049,0.346858039292,0.428717243974,0.243896809218,0.460691220954,0.428185956842,0.559235889299,0.383262468931,0.310930001061,0.370366606902,0.665857144634,0.473182312455,0.377060664084,0.821260302315,0.310998600624,0.352830371662,0.274124001406,0.309061199582,0.551401807222,0.299376245363,0.495579529112,0.426511891212,0.647978359609
431.42260038,0.241259365014,0.233266589047,0.21648764283,0.202519518669,0.247670737087,0.209234418207,0.171642313351,0.153072354923,0.194215216645,0.206564993055,0.196953064983,0.173490288178,0.22775471374,0.690875794547,0.284546461902,0.320181294788,0.221831281272,0.166188132229,0.30654974574,0.223308087957,0.259281571271,0.278669130556,0.153058935932,0.265450720602,0.260127822526,0.203680622717,0.414127499471,0.256478259605,0.229495339759,0.366574568292,0.221070343796,0.256542587756,0.255860060171,0.166637091735,0.161188810391,0.169664277878,0.228071800426,0.149105029109,0.276046893819,0.692778031699,0.651451575709,0.525515773784,1.0233338015,0.496288984787,0.545914035991,0.929487058971,0.691802674277,0.353696282729,0.640830035391,0.476252183812,0.560136423625,0.693895414757,0.344174476204,1.07884911849,0.356972020405,0.451288978005,0.347616876142,0.421110709405,0.243445959547,0.462212729499,0.427798058283,0.561986606483,0.386361997641,0.310062712009,0.367829374524,0.661257002128,0.473091117728,0.376339391884,0.823330911692,0.307410435767,0.351816615779,0.271736199245,0.307482768895,0.549012296929,0.299685243334,0.49455402818,0.427366027717,0.650063347978
431.792019683,0.242060767611,0.234405635247,0.221531991676,0.201979520603,0.251302047851,0.21095105878,0.172450410395,0.156114312872,0.198789093815,0.208887954177,0.198308776533,0.173636043005,0.227813255677,0.693886653462,0.290073270956,0.322154437374,0.223090342099,0.165800395381,0.307619926824,0.226937350862,0.260850204014,0.279330894853,0.154175518179,0.267487332808,0.262442548759,0.205246828455,0.414887219506,0.257072862765,0.233075934561,0.368179548626,0.222068125744,0.260201671585,0.254896778238,0.168796456912,0.163341540389,0.171842619233,0.230217036056,0.151640144054,0.276600953294,0.696236768172,0.657262132511,0.531411050536,1.03390555964,0.499837132218,0.550505221284,0.929416331234,0.694810782935,0.358079166029,0.647008985241,0.477154465438,0.561813978513,0.697351985962,0.347588710927,1.07808878504,0.361933056619,0.453416817225,0.349796189839,0.42745809783,0.243069443127,0.464351884958,0.430901257619,0.559658797608,0.387061716431,0.311527576873,0.368732265094,0.666677996546,0.475721451657,0.38067185186,0.824204267186,0.314367040242,0.352430622032,0.276104835195,0.306876677309,0.551893570552,0.302314608623,0.493884519151,0.429917102783,0.650935344693
432.161400683,0.238612439215,0.233091319651,0.217593569402,0.201607489152,0.245383190381,0.207671864218,0.170471298012,0.152639510121,0.195065288936,0.206260277507,0.197721928165,0.170500240873,0.224977046229,0.694258346305,0.286352897055,0.320836619603,0.22285120445,0.165496004157,0.308169113082,0.224417875373,0.260822435011,0.277118940472,0.152336985538,0.265978753823,0.261242757555,0.20444456587,0.415351056673,0.257200919792,0.231160151239,0.368771693134,0.217821138996,0.256528136586,0.253093162164,0.16570386903,0.159941747172,0.169637353982,0.227802871079,0.149195617061,0.274681995568,0.696702437569,0.656061652717,0.525049642102,1.03461810771,0.499796059543,0.549990009917,0.925991379585,0.691377847344,0.354014690667,0.64692739874,0.47839669549,0.559951058227,0.695445507793,0.344760479037,1.08010087636,0.359504685968,0.450878798577,0.345527975103,0.424022282608,0.243274206788,0.459692034237,0.427711122176,0.561848679627,0.385527418192,0.313442459126,0.367153894272,0.662757831682,0.470571579069,0.376783287325,0.82232566849,0.309986295689,0.351201958766,0.272748020758,0.304318928097,0.550559782504,0.2968539418,0.496940799667,0.428924713714,0.64980691206
432.530743362,0.239464341874,0.230584530213,0.217950688404,0.201256423553,0.249196303037,0.20741593924,0.170658223198,0.151017714721,0.194623123519,0.205281631138,0.196810595502,0.171793307626,0.227460377738,0.690127264469,0.284956865485,0.319507193667,0.222412008965,0.164036681858,0.309055081433,0.226403783933,0.259091660949,0.278804141114,0.151869334171,0.266133823697,0.261114569427,0.204991699522,0.415359533597,0.259660936272,0.231546306955,0.36736912048,0.2181034154,0.256775606732,0.255739712022,0.167388441919,0.158932621961,0.16875732872,0.229262507831,0.148863381851,0.272069977709,0.699163156987,0.654876131364,0.527833597198,1.02653879078,0.498311118739,0.553788885595,0.928943601916,0.698193124887,0.353597964105,0.644482513875,0.479461298997,0.562335751309,0.691745670543,0.34913659566,1.08075671169,0.357887804737,0.453456332689,0.345131979311,0.422341204227,0.24436616583,0.460478339975,0.429762880622,0.562999933639,0.384591579588,0.310295714087,0.366862015757,0.664143032599,0.470625911019,0.376954383418,0.821930455102,0.311520959256,0.35069079389,0.273149467957,0.306436686192,0.55169831764,0.299847269889,0.488942248244,0.423486300427,0.651677030416
432.900047705,0.238552104302,0.233964233591,0.216869678919,0.203623775889,0.249104370827,0.207956489867,0.170654354688,0.154282117286,0.196510101696,0.208364803763,0.199080645756,0.172380927302,0.226888317077,0.695834195135,0.287785948553,0.322111854056,0.224885178227,0.165458734417,0.309200075234,0.226823000848,0.262232974215,0.280568200081,0.152863552894,0.26893969795,0.263514063284,0.204468583308,0.415751914289,0.259691346698,0.233042683072,0.36916168523,0.220137348313,0.256705820178,0.256608250527,0.167244141723,0.161318152164,0.169927044727,0.228598624921,0.150411979576,0.274954023438,0.701636999639,0.655494504168,0.530945644892,1.03124690556,0.498101456301,0.550072858097,0.929339412979,0.693633288525,0.354319259127,0.644866148577,0.476970396794,0.563378598228,0.695788650652,0.347880504926,1.08130799815,0.360482992654,0.455951035047,0.346748634166,0.425127790237,0.241564334226,0.459716275278,0.431570769421,0.56461513365,0.384037875115,0.311855158938,0.367923095612,0.663256034961,0.470895229949,0.377214727059,0.824445662892,0.311418477297,0.349819922364,0.271650515092,0.30528470009,0.551515168495,0.299029279567,0.496406762058,0.427710446092,0.654941432981
