"Wavelength","T.16.100","T.16.101","T.16.103","T.16.107","T.16.108","T.16.110","T.16.111","T.16.112","T.16.113","T.16.116","T.16.117","T.16.119","T.16.120","T.16.31","T.16.32","T.16.33","T.16.35","T.16.36","T.16.38","T.16.39","T.16.40","T.16.42","T.16.43","T.16.45","T.16.46","T.16.48","T.16.49","T.16.55","T.16.59","T.16.60","T.16.91","T.16.92","T.16.93","T.16.94","T.16.96","T.16.98","WI.8.28","WI.9.1","WI.9.10","WI.9.11","WI.9.12","WI.9.15","WI.9.17","WI.9.18","WI.9.19","WI.9.2","WI.9.20","WI.9.22","WI.9.23","WI.9.24","WI.9.3","WI.9.4","WI.9.5","WI.9.56","WI.9.61","WI.9.62","WI.9.64","WI.9.67","WI.9.69","WI.9.7","WI.9.72","WI.9.74","WI.9.75","WI.9.76","WI.9.78","WI.9.8","WI.9.81","WI.9.82","WI.9.83","WI.9.84","WI.9.85","WI.9.86","WI.9.87","WI.9.88","WI.9.9"
471.09522138,0.120456589419,0.175516245631,0.289000916197,0.351469913277,0.130722475943,0.327284702054,0.10780023516,0.311824936608,0.249202274078,0.150046088756,0.0941345053729,0.207664824474,0.28356029034,0.318463332665,0.107962736013,0.395104360471,0.35837094127,0.26089635208,0.216322390714,0.147350330533,0.138738200781,0.199683697521,0.205549424213,0.285147434378,0.303595499156,0.24625949909,0.247091430554,0.269136565938,0.190280998072,0.123654072167,0.175776615313,0.13949160879,0.272759218185,0.122780209471,0.100830078101,0.12377526552,0.225034091204,0.370323621133,0.134706989962,0.115825860782,0.175373322098,0.316369060161,0.184945704168,0.275143803289,0.502839178054,0.121427492344,0.549040664263,0.311075098955,0.227470384296,0.270592094154,0.309100216664,0.181945005902,0.163927130341,0.292813421875,0.151081495444,0.191521072942,0.224854787254,0.109076314562,0.347904578868,0.305321005643,0.0909286240948,0.155620780037,0.274133239038,0.121107381412,0.316425130716,0.260592603338,0.18647465018,0.242623791547,0.0925770762167,0.168540429428,0.214351111645,0.151380086404,0.21047219152,0.161352620681,0.322784232023
471.460409227,0.121258897197,0.177773797536,0.286415650618,0.3493944703,0.130448026336,0.328006327338,0.110622567088,0.311022207049,0.253424506343,0.147024291363,0.0982973131629,0.206301506121,0.280678657931,0.315528201815,0.108597528318,0.39758582862,0.355797674897,0.260794554058,0.217775876864,0.146931914772,0.138024159594,0.197906767939,0.204534776148,0.285168856795,0.303652022442,0.245310227492,0.248147714951,0.268198908486,0.19137172173,0.123180460808,0.174398101036,0.138953675507,0.273898747136,0.120761398591,0.101139486883,0.123343986753,0.227678583469,0.368476228516,0.13556817345,0.115690424572,0.176445728187,0.316298595448,0.185560803461,0.27304153808,0.503636253662,0.12365790089,0.547949984648,0.311623245904,0.226466306048,0.265401856008,0.311825734035,0.184462618943,0.164866966296,0.292257502973,0.149255319688,0.191494076691,0.224582172613,0.109475298278,0.349052149671,0.306661093297,0.0883146834976,0.157947636714,0.277425949096,0.122498499273,0.314596667407,0.264119184879,0.189188485447,0.242323545471,0.0922147378627,0.169142262756,0.214702084118,0.152497381723,0.207943714792,0.161496293814,0.319776400034
471.825557001,0.119787210743,0.177560319898,0.287841656104,0.350056584899,0.129932695434,0.321565080387,0.109130694122,0.313447972568,0.252136538608,0.150456585539,0.0940217417829,0.204807328543,0.279275924935,0.315377526958,0.107061351038,0.395044589037,0.353849828322,0.258259665403,0.215626632594,0.144317517021,0.138149266994,0.196795375765,0.205723944341,0.283410509063,0.307473514492,0.24228526272,0.246623910065,0.268001302853,0.192012517186,0.1221736748,0.174688833904,0.137951487324,0.273610134649,0.120833358562,0.100267738442,0.119035011591,0.225213727131,0.367644928911,0.134771719289,0.111457297147,0.175798473742,0.317267879885,0.185239721776,0.274294367629,0.502336486513,0.119139142831,0.545644704731,0.306038513522,0.226075168353,0.264026045643,0.305791076323,0.181483583393,0.166724990549,0.291684151271,0.148640997681,0.192431498711,0.223440577177,0.110832677698,0.348579987707,0.304802734885,0.0909001708139,0.155642356798,0.27155581124,0.122412090123,0.316273971533,0.261120156256,0.187175442074,0.240679086556,0.0930363718259,0.167302165491,0.213586053998,0.15559498959,0.207983323067,0.163875752961,0.319382638519
472.190664686,0.117934481501,0.173801505254,0.288415637339,0.347913195177,0.133640968771,0.32314480531,0.109945243339,0.308405352801,0.24822470838,0.150118291084,0.0986964992487,0.202141248762,0.278428039665,0.315603605146,0.108722084315,0.392947918815,0.351269703254,0.25682447125,0.213129325734,0.143835411078,0.137091733448,0.194653973824,0.203054630566,0.282322022252,0.301847498198,0.241967946415,0.242636000761,0.267087393697,0.188507983018,0.125710942559,0.173495871713,0.134680602457,0.27389034319,0.119605609343,0.09940343267,0.123170347379,0.226145521079,0.369529330705,0.133238754296,0.112035727648,0.175650648518,0.311735102562,0.182302817622,0.27219376723,0.500170869811,0.121424397202,0.544926751603,0.311797225137,0.225354420868,0.264683933972,0.305923228418,0.182942227677,0.165161481743,0.292273329886,0.148969907262,0.192816772933,0.227086523826,0.109647953161,0.346863169744,0.303014307297,0.0888989106574,0.155767793263,0.272185665552,0.121687847801,0.3116611587,0.260607559553,0.187053788777,0.240524429526,0.0913833146813,0.165924111825,0.215192037311,0.152551308301,0.206530105646,0.161900070662,0.319952795104
472.555732265,0.117626073191,0.175292972917,0.28741561021,0.347900779923,0.132797280181,0.325547481501,0.106744701559,0.313566329163,0.251030505836,0.14802999332,0.0984218619914,0.20298256388,0.281638483698,0.312560750409,0.106463401901,0.390521280939,0.348908193424,0.257077101325,0.213128719968,0.144833984853,0.137792013934,0.194959007387,0.202631511287,0.280026561398,0.304329194487,0.239338870958,0.242759092515,0.262942833806,0.189855926907,0.123517547457,0.175840334195,0.135860376372,0.272138920806,0.11858323697,0.101838069663,0.120412804969,0.223236123511,0.365756815054,0.13342851233,0.110197612275,0.17255148627,0.313590017899,0.182638242911,0.27080861182,0.49847254562,0.120058031821,0.540141806714,0.309437639751,0.223669234194,0.264857581661,0.305975873923,0.181734572401,0.164473466336,0.289214789676,0.147023919308,0.191156240808,0.223373228501,0.109086732568,0.342306475241,0.300982531708,0.0918946841259,0.155667235717,0.271627815166,0.117863751299,0.314298315463,0.259065342712,0.185530341598,0.239608502791,0.0902006408995,0.168625164296,0.213681238108,0.150488293498,0.206906993873,0.163112300214,0.316603074982
472.920759723,0.117688120655,0.174466870252,0.28273961348,0.34866419714,0.130682623368,0.321072870484,0.110268491524,0.307766441753,0.249145474449,0.145606945563,0.0930990183302,0.200609412646,0.277863440625,0.3091364935,0.104745553966,0.390044833351,0.347359780342,0.255147500067,0.213068574202,0.141254298431,0.135548864882,0.195168868674,0.198878888973,0.280676814428,0.298947962204,0.239539810037,0.23965080804,0.262914319694,0.184019029371,0.121187716341,0.172720934881,0.134928144812,0.269082027524,0.11515634735,0.100352161439,0.119575634008,0.222526960542,0.364732650599,0.128184861696,0.110187918767,0.172321459217,0.307980047189,0.182230024148,0.266851758935,0.494796037819,0.119719727957,0.534921853085,0.305191255832,0.22191079199,0.260001295503,0.303624856502,0.181718071598,0.160665316479,0.285883855503,0.146936037815,0.187013537268,0.224021240161,0.107086271297,0.342646643438,0.302027061411,0.0870347973172,0.156365528486,0.266959454249,0.118949287628,0.311607125861,0.256537931899,0.182173831097,0.240295156494,0.08939342948,0.164455869927,0.210355157381,0.150312820553,0.207578384833,0.159874204844,0.313933800235
473.285747042,0.113073963539,0.174118802091,0.283675621868,0.3462993055,0.131284695213,0.320319780163,0.104149809384,0.304946573876,0.245520645026,0.146491494346,0.0938994200139,0.199493120633,0.275875923233,0.308913510274,0.102659066273,0.386170632472,0.346177426186,0.254478984981,0.208730062929,0.143336071127,0.132904668975,0.191298556496,0.198640641644,0.275115583052,0.302176052418,0.235613197819,0.234796035201,0.259296130242,0.184266249447,0.119516860557,0.172013508706,0.131975432283,0.269875882203,0.116429872893,0.0973358135628,0.114807968835,0.221209026762,0.363659064902,0.129511038817,0.109067058446,0.169723938491,0.306770262671,0.178735214804,0.267485508008,0.489723260911,0.11653002587,0.5373548051,0.30483867861,0.221536231488,0.261668128804,0.302161563136,0.178650166562,0.161291633632,0.282593920679,0.147042611551,0.187607871145,0.2205001274,0.107180027509,0.341257156184,0.296558725858,0.0855856692755,0.155181580138,0.266125844873,0.116375081983,0.307664443092,0.252750568634,0.181904750311,0.23686801088,0.0884054006011,0.163806707558,0.209279579376,0.145205575585,0.202136592581,0.158283074807,0.315694354821
473.650694207,0.117167395463,0.172986440472,0.283488541454,0.346884775666,0.128197483991,0.320713310012,0.105474484214,0.30677149328,0.246879228509,0.146229950898,0.0927142779297,0.199512078285,0.276938211963,0.310340568943,0.103067656243,0.38575848059,0.348380349785,0.252967866738,0.209707927247,0.141039548228,0.133214317107,0.188780232644,0.199014756769,0.277256055017,0.30248491028,0.236191582482,0.236030905252,0.257735199458,0.181068437478,0.119616064251,0.1684275462,0.133663162008,0.271023334007,0.117955720393,0.0992016958784,0.117330963397,0.221076789302,0.366270272701,0.129415815866,0.108788056813,0.171294663128,0.306410962258,0.182001494942,0.264269097807,0.494472533728,0.11776556364,0.533592444386,0.304939961307,0.221611996719,0.257846934465,0.301710840989,0.178188200737,0.161559005203,0.28520671675,0.148240409216,0.188534246892,0.223636929068,0.106753568112,0.34416570568,0.296151786579,0.0876357234557,0.154584269255,0.260678466611,0.115793602969,0.311482897277,0.253798703073,0.182954058404,0.236567552213,0.0882771974069,0.161577743954,0.208006197858,0.146942014745,0.200831943482,0.160164199624,0.312209794464
474.015601201,0.119909471436,0.169841877757,0.281488106831,0.345219360519,0.129807452668,0.322641585516,0.105875288819,0.30704780162,0.248950735358,0.147925795006,0.0929827422471,0.200614056317,0.272565688336,0.309725222678,0.104786934397,0.384994917684,0.3427900549,0.252701820789,0.209226433311,0.143490645113,0.13287651914,0.188986594614,0.198559604921,0.276339559141,0.297873333909,0.234627895241,0.234630367044,0.259781079817,0.184818809595,0.117164181799,0.171651245127,0.129041140026,0.268215017702,0.117288677691,0.100613063591,0.11898992004,0.216794336792,0.363423227282,0.128769859772,0.107008751599,0.172235349647,0.304189460944,0.182616038674,0.263859906481,0.492229628784,0.118635890782,0.531706220112,0.301514130102,0.221790670536,0.259260175049,0.300255926374,0.177304774733,0.158366985148,0.282171492852,0.145454891249,0.189327185454,0.223558116265,0.106835596741,0.34257132184,0.297453221751,0.0868381119328,0.154393294873,0.263154559031,0.119105467973,0.310092677207,0.253364572614,0.181595390211,0.236311977231,0.0864741875643,0.162557402062,0.208748765372,0.145841555563,0.200783223069,0.157068700635,0.312182782671
474.380468007,0.116359911305,0.170075439634,0.280417188278,0.343388603429,0.129956793543,0.319611270914,0.101741125079,0.308179149548,0.24493141751,0.14499858741,0.0924827051999,0.198331810334,0.270635415834,0.304540408197,0.101663854076,0.38110763042,0.341343153612,0.250545453671,0.201334483307,0.139267053288,0.131545713883,0.188402947652,0.196608981805,0.271354549843,0.301720127978,0.231341463249,0.233319951814,0.257216500732,0.182908815141,0.118164720872,0.166689584502,0.130676563143,0.268617068094,0.112615978149,0.0980813963796,0.115908485838,0.216580746662,0.361639265463,0.127545161144,0.107672535939,0.170304770336,0.303332332118,0.179559389455,0.263451441438,0.490260892744,0.118797899975,0.532427170145,0.301634691317,0.218396575501,0.259538957328,0.296350484215,0.176459667485,0.164227582791,0.282346869737,0.143662496925,0.187773708423,0.220335724713,0.108785302943,0.341127910025,0.292256981324,0.0861933955073,0.152760902625,0.259844041095,0.117126364964,0.308066421238,0.250416362457,0.180024002105,0.236536266214,0.0867121591648,0.161515399222,0.205616324967,0.147148111245,0.200776529772,0.155616098958,0.309801047318
474.745294609,0.11496564166,0.169963932979,0.277701843316,0.344102392697,0.128790140473,0.31632933421,0.106976096139,0.307369663526,0.245879743558,0.145642914525,0.0921516372256,0.195594358714,0.272976880273,0.304189717719,0.100356668731,0.380705877463,0.337776696281,0.253591489286,0.203325695411,0.139369506842,0.131389890668,0.186883211895,0.197647033488,0.273771673101,0.299863615452,0.230250646782,0.234652271853,0.256099818096,0.180979819141,0.117752806161,0.167924947951,0.130163163089,0.267015066625,0.113560902184,0.0970437404995,0.118876500886,0.217641168626,0.359190063859,0.129290158142,0.109587631842,0.171469443861,0.301686739925,0.179604941828,0.262655687799,0.488567195286,0.116811673931,0.520620043647,0.30264035138,0.219122955159,0.257360743405,0.294240443059,0.175595020275,0.16032525709,0.28098551004,0.145614615668,0.187272371657,0.220357649587,0.106273961045,0.340893168474,0.292711925828,0.0850277841982,0.155362692935,0.25887975162,0.117989830765,0.307319797386,0.250392047624,0.18055901236,0.234317436955,0.0866782420786,0.159241423295,0.206674416136,0.14453659062,0.199975107793,0.156501123576,0.305081726593
475.110080992,0.114985852247,0.169891102506,0.278621633628,0.344713140184,0.129699428715,0.318585853851,0.107532144063,0.308542770469,0.246429935551,0.148074429203,0.0924306852386,0.197085277953,0.273798199771,0.301688276881,0.100707379957,0.381201053359,0.341598793035,0.250430285669,0.203933315934,0.138577279916,0.132630797201,0.188546290726,0.196342042545,0.27180369234,0.298104266694,0.232819952311,0.231097565522,0.256882024491,0.181265009952,0.117796647286,0.168796616199,0.129275640848,0.267921788285,0.114740747639,0.0990372091654,0.119578517871,0.215884159713,0.360520230649,0.126714641469,0.107694068599,0.171715000057,0.302627117993,0.180089333863,0.264916645259,0.488027161527,0.118062331335,0.528487285831,0.302497402557,0.220436385278,0.254658817002,0.292725332379,0.17657481164,0.158354334519,0.281588859249,0.146759563757,0.18718055932,0.218729051311,0.107318790284,0.342770381944,0.292697153214,0.0872748244132,0.152053272286,0.259878921521,0.117576309378,0.307337437869,0.245880607391,0.178314442501,0.232059593999,0.0900102832125,0.160791174085,0.204018311138,0.146171985821,0.199747846917,0.154481560196,0.305305011175
475.474827138,0.115222836047,0.170880672995,0.280635516225,0.341534415001,0.130551555467,0.317993039109,0.106536270439,0.307273801077,0.244605625345,0.14468932525,0.0935204492484,0.194037367323,0.270122937527,0.305087092123,0.100330549772,0.378284652118,0.336147651278,0.247559764638,0.202781869599,0.137051560941,0.1297725172,0.186197983612,0.194333836142,0.268800108578,0.299810128517,0.227059852636,0.230034607941,0.254257939286,0.180337598268,0.11937407809,0.168680673923,0.129411363917,0.267927500034,0.116002250217,0.0992257069121,0.117557813344,0.212558656248,0.361695480268,0.129227060991,0.106255818435,0.167406660533,0.29810493562,0.177188075503,0.26361933452,0.484068413375,0.11811312102,0.526244811057,0.299537301904,0.218647215221,0.253748844987,0.289841866555,0.176727460587,0.160309922629,0.279158322686,0.143176358501,0.186870362851,0.222629629202,0.105764553556,0.341612659774,0.291651545519,0.0853643212874,0.15224316103,0.25523430562,0.117137597913,0.307097417871,0.249097520879,0.180113106471,0.232377080007,0.0847003140101,0.15969387422,0.203817614552,0.143251683547,0.197995029735,0.156269047553,0.301801831459
475.83953303,0.11324297349,0.169036211507,0.280071817899,0.3459137269,0.12723540057,0.317382278239,0.107324753664,0.305895359309,0.247372213373,0.144186144368,0.0949360353401,0.192127933605,0.271165373459,0.303250425754,0.101237794484,0.376485623465,0.335639515561,0.248764574545,0.19957750446,0.138025063728,0.129335674528,0.185714107627,0.192900230696,0.271299124784,0.299363347483,0.228295820965,0.226628907359,0.254825849798,0.181679414698,0.117435530987,0.166650903373,0.129770962638,0.264088420603,0.116222509529,0.0981670269045,0.116057359707,0.213711960878,0.358647526361,0.126932426508,0.105430070245,0.167077807499,0.298913091238,0.1805754562,0.260780860031,0.482924988265,0.115956465723,0.523199538642,0.300203581616,0.216458948198,0.254934453411,0.290514273441,0.176902363855,0.160536962451,0.278853044967,0.142139608193,0.185569825534,0.218570142297,0.106286677738,0.342170520985,0.291392484602,0.087779653867,0.154035097444,0.254232797735,0.116290422677,0.306910594733,0.244277808966,0.176558478498,0.233919722697,0.0879154759302,0.16149533118,0.202211648243,0.146608330442,0.197029977342,0.154961150108,0.302686146713
476.204198654,0.116326660092,0.16918337859,0.273910259698,0.342384532393,0.129617395841,0.312976311558,0.104022479406,0.306639423814,0.245081584859,0.145177046085,0.0922878423823,0.19763380535,0.270731295707,0.300958290861,0.100391140926,0.377486196205,0.332996512595,0.245717521946,0.202062463826,0.138003946507,0.130707039753,0.183186595512,0.19254321292,0.267232973679,0.298575830872,0.226878389845,0.226668057255,0.253445435539,0.178281079225,0.116782460713,0.166145013897,0.127117505691,0.267524975628,0.113696880793,0.0989225692384,0.114760331713,0.210549597386,0.352861431935,0.127186699733,0.1029413384,0.168808765091,0.295180679417,0.177304864367,0.260886873002,0.484269076536,0.117460481059,0.522410487751,0.298051330892,0.220667131601,0.25645073145,0.287227907084,0.172923900775,0.15918053482,0.276364044777,0.142600180386,0.187098779188,0.217344847688,0.107351922708,0.341284832731,0.289652131417,0.0855241153482,0.15068338712,0.255618001337,0.114915402523,0.304485823576,0.246088915737,0.178674777398,0.23260357124,0.0868551464874,0.157699473474,0.200191420425,0.143553236817,0.193592404131,0.155486283074,0.302976276648
476.568823992,0.112880303565,0.16899637301,0.275820033781,0.339127290177,0.127617836762,0.315067626484,0.107000342561,0.307592564225,0.244063989391,0.145321827499,0.0923018846248,0.193659896962,0.270654415766,0.299053450901,0.100354126947,0.375734702396,0.333703254469,0.247956420643,0.200550559645,0.13509872545,0.131487800838,0.184675525705,0.192048981692,0.26567299553,0.298749945818,0.225434148542,0.227073056446,0.25196297027,0.178268736937,0.115083452049,0.169530910084,0.125730928292,0.265268538886,0.114511672328,0.0976760288274,0.116266527581,0.209461914264,0.356099518571,0.127856908303,0.103882613793,0.168670502075,0.293090452337,0.176497635507,0.256153325702,0.482893080993,0.115713652506,0.519828122045,0.296549506686,0.219229989017,0.252857506179,0.289295126941,0.175004468054,0.159965221597,0.277912256664,0.141542329623,0.183619268876,0.217281753225,0.107390724569,0.33934205555,0.28963374082,0.0847408145841,0.150662143596,0.254058210516,0.114335463496,0.308499278977,0.24489729693,0.178187099002,0.232066127627,0.0875928514494,0.159168771807,0.198598600054,0.140966203474,0.195641166773,0.153197899483,0.299797509636
476.933409028,0.113299555902,0.168019649901,0.27687974725,0.343420890526,0.130720646967,0.312382340647,0.107039369934,0.306815741039,0.244796326903,0.143712353736,0.0941430759501,0.193881584072,0.270383301603,0.301254272207,0.0976364926687,0.378223939289,0.334580694483,0.24619494166,0.198422628905,0.134249723591,0.129986864871,0.184691913314,0.192471223113,0.266924448755,0.298398448616,0.226214023276,0.227848830344,0.253065735994,0.176714693557,0.117005053783,0.166942824082,0.124232596536,0.26284521215,0.11265345817,0.0965823233333,0.115369479672,0.213280597019,0.35685370029,0.127178172309,0.103023417746,0.168247460896,0.293319316724,0.177863073676,0.261389435952,0.485365972569,0.116654054703,0.515650704159,0.297445973898,0.220439973265,0.252727855549,0.284820737142,0.174034884693,0.158596764415,0.277486911742,0.144467738093,0.187517173088,0.21859795034,0.10710837359,0.336058029055,0.285154441626,0.086087306064,0.150596720546,0.251910916179,0.11588989564,0.301922109463,0.246617909888,0.178748843451,0.232295977593,0.0871388230246,0.159065233669,0.200829370965,0.144935072783,0.195904363864,0.152322404247,0.296588281563
477.297953745,0.113190591413,0.167507795637,0.276193501387,0.342359279351,0.126936360167,0.314180892558,0.104449321774,0.304376698619,0.243546886526,0.145655759324,0.0948941672221,0.191415256045,0.271638281228,0.296344376374,0.0977988943299,0.373943619391,0.331071715262,0.244125345665,0.194940311196,0.134626723073,0.128613238105,0.180453977878,0.189948776562,0.264925483269,0.29554188888,0.221969266616,0.224239982906,0.249914453713,0.175530720843,0.115327435467,0.167254707809,0.125040121692,0.263591600524,0.114217577,0.0978384264502,0.116807918124,0.210967604561,0.352056298067,0.123638135403,0.103727396474,0.167088172129,0.289211113314,0.178779257074,0.258611401757,0.481679634007,0.11662211245,0.514609972559,0.297643404922,0.218792984468,0.249463251868,0.285181424777,0.17217193776,0.158176387735,0.276209759182,0.142242692893,0.185066678695,0.218396688131,0.106006635485,0.340083825042,0.289803427132,0.086314014295,0.151750901534,0.25021296333,0.113835202428,0.304518392922,0.243167534061,0.176727219984,0.232886411613,0.0868375613445,0.159787879568,0.199996704009,0.142362136368,0.194385597812,0.153275386991,0.296713507823
477.662458128,0.112401856672,0.165860496473,0.27229518278,0.343690469379,0.126529444971,0.312986942118,0.103645270927,0.301890666738,0.245586274542,0.142663921005,0.0934913934014,0.191213477107,0.267259797109,0.298150571052,0.0978819785846,0.373847288472,0.327594911271,0.243618097056,0.19547429346,0.134591109843,0.129220656053,0.180459538487,0.190628508714,0.262405349778,0.297158060026,0.220251472163,0.225414880313,0.249002613602,0.174267976751,0.115600946295,0.16431800586,0.120747821378,0.26413944018,0.114163378346,0.0980399939605,0.115926459517,0.209559297469,0.352838625311,0.1252522059,0.10176819161,0.166690592368,0.288231450615,0.178548682148,0.257158738716,0.476962217363,0.114344212817,0.511428253808,0.291423933938,0.21413862434,0.250288469951,0.284396987267,0.173500201385,0.156573631063,0.272075267824,0.142285927616,0.184681414044,0.218413542715,0.104315284724,0.337141244794,0.286010870906,0.0833020704136,0.152187699924,0.250982630776,0.116617580427,0.303614259624,0.244706791281,0.176310568217,0.229934195058,0.0858144176388,0.156095060549,0.19883401638,0.140745529728,0.193538884631,0.152994083563,0.294340796711
478.02692216,0.114901884468,0.166738914281,0.273848421977,0.341509661479,0.127312012691,0.311844389915,0.105000960607,0.304091198864,0.240529200529,0.142457998402,0.0914278994571,0.18996401518,0.268769808847,0.289812582285,0.0971253830901,0.371070382709,0.325615241824,0.241768888383,0.194184470962,0.134046632302,0.126276382076,0.17875667442,0.189181817589,0.260166857944,0.293417712412,0.21655511573,0.217968352761,0.247493540826,0.173833074357,0.113914116309,0.166345824459,0.119650793947,0.264689372117,0.112926721708,0.0976805072545,0.114033953193,0.205035214145,0.353365850134,0.125433502588,0.100544878603,0.165019134457,0.287829729204,0.175560133404,0.259676853589,0.47734166819,0.113766238241,0.508838221067,0.293332807461,0.217046258223,0.247378967039,0.282823445356,0.170005139469,0.155343310765,0.271608450195,0.142122233044,0.185452936495,0.217694847344,0.10498995578,0.335303173886,0.2843176173,0.084264411177,0.149648979338,0.246001358685,0.11258502291,0.298777542107,0.241033181019,0.174887443609,0.229093750638,0.0853657021668,0.156905222228,0.196802731619,0.14127597776,0.192788057016,0.152205566966,0.291477539209
478.391345823,0.111479740802,0.167195711574,0.275663632841,0.342049023263,0.126003219281,0.312531971939,0.103089434383,0.304678279174,0.244824818514,0.143547982016,0.0931462556043,0.189842314609,0.268130143897,0.291787842761,0.0971844226534,0.371025863039,0.32567770049,0.246005307104,0.195082697198,0.132628712589,0.129806124039,0.176711415694,0.187767681714,0.260561921276,0.294683308253,0.215655237017,0.221554627189,0.244073679091,0.175700560149,0.112412262065,0.165890076135,0.122301132859,0.261189106341,0.11192643901,0.0977715019093,0.112976056028,0.207623808215,0.350456155678,0.124529576997,0.101072099032,0.165817193084,0.284672219398,0.176003143518,0.256450705746,0.476457985155,0.112347822448,0.509275543863,0.292018882303,0.21696268817,0.250314208968,0.281377672419,0.17014466775,0.158315646512,0.272271482901,0.143215784776,0.184816656696,0.216674664191,0.108464169873,0.335577055642,0.281709267558,0.0845639051497,0.151946669558,0.245464685265,0.116101215722,0.302302556372,0.24002352034,0.175807079544,0.227736918835,0.0845863555117,0.155596139401,0.194773206494,0.141641308699,0.191703629931,0.150883130167,0.290987115211
478.755729103,0.109659713178,0.164630068675,0.270023647714,0.338778672737,0.125553793248,0.307944029605,0.10422886363,0.302630190809,0.241836755313,0.143763270759,0.0932733984378,0.184824278161,0.266058164407,0.289873339059,0.0955364584124,0.365809044833,0.323051551004,0.237806925503,0.188635034334,0.130352910117,0.128113268635,0.174314123195,0.184488667461,0.258460325047,0.296573752265,0.21354287786,0.214681400468,0.242956688283,0.171704560113,0.11361814538,0.164516970608,0.118744193124,0.256804780488,0.110393052113,0.0951043192334,0.114024369438,0.205075943331,0.34839023976,0.124068815257,0.100356522802,0.164996792708,0.284849389454,0.17322739168,0.256434574357,0.471688308502,0.112816130821,0.50847821284,0.289982352577,0.214958853856,0.244170072315,0.276666426639,0.168841883495,0.154013096278,0.270980561804,0.138063140793,0.183791952256,0.215860625014,0.104378351297,0.333589171966,0.279211510526,0.0809121302696,0.150051368926,0.246298526061,0.111194304652,0.300686020451,0.240086235121,0.171857881105,0.226946549423,0.0844452342512,0.154886802959,0.194700732573,0.138658605036,0.193226123104,0.150006809491,0.291716266668
479.120071983,0.109969254102,0.165074384921,0.268855750595,0.338108002439,0.125778149088,0.306511534884,0.103017699091,0.301029995664,0.240050442613,0.143938965942,0.091750147601,0.18406822779,0.263340540541,0.289003010612,0.0916616709981,0.368521071228,0.320698294438,0.237944021568,0.188744672595,0.131001987934,0.125045724045,0.175893592691,0.184407635845,0.256534531991,0.295000303444,0.212301002371,0.217681055582,0.243036257826,0.170373938251,0.112945198274,0.160149347466,0.117935210425,0.258244885528,0.1128225729,0.0965942194883,0.113596063638,0.205126323686,0.348821569441,0.121491076167,0.095570009134,0.164795811769,0.28423543035,0.174426800401,0.253953283161,0.471310622992,0.111737177056,0.500189215787,0.288131517307,0.215727226194,0.243199256337,0.278636995562,0.169054604485,0.154949855439,0.269164510314,0.141110336831,0.181982867839,0.217097289821,0.102926897214,0.331913982032,0.279928850147,0.0819459517885,0.150358391545,0.242117089219,0.111992974783,0.29827936192,0.236837777813,0.174983769537,0.226238659192,0.0841819369052,0.154923246202,0.194264566743,0.13905318087,0.189464354115,0.148624065468,0.288997436409
479.484374446,0.108771083365,0.164079622694,0.26886177467,0.337316770944,0.125090512205,0.308338107959,0.102877214833,0.301177976224,0.239381630569,0.144399548722,0.0888400871007,0.184230623735,0.264591965308,0.288256532352,0.093501246904,0.36396501108,0.32254990158,0.235997832749,0.189408031289,0.130565081454,0.124072733995,0.173441851114,0.180659852646,0.252911648017,0.294756130445,0.207398727071,0.214471785946,0.24316290396,0.168037392695,0.111030314295,0.162236115279,0.116945389817,0.26025751017,0.111151578387,0.0933072055721,0.111228764079,0.204643832787,0.344807885591,0.119849043128,0.0972811268902,0.166229192858,0.278152521692,0.175401822489,0.251820407344,0.465109618358,0.110158577611,0.504115523831,0.287331969765,0.212852332803,0.243160413618,0.276616644286,0.167562141801,0.154405130556,0.269168373429,0.138218592271,0.182301922243,0.212056456098,0.103819356135,0.331781267421,0.277952820009,0.0829022850064,0.14914482835,0.241594329717,0.110734645367,0.297202913926,0.23819577722,0.170221427883,0.223324167476,0.0829246698554,0.154110875904,0.190944437752,0.1369609046,0.189203440527,0.14681258387,0.288007948975
479.848636476,0.108760028236,0.16287894183,0.269639754937,0.337118538194,0.125012898716,0.305609678388,0.103561738263,0.303258962133,0.239896988025,0.141467712856,0.0910546336767,0.183937439693,0.264633256861,0.285006944973,0.0930478742554,0.366100499341,0.316690404226,0.234859802848,0.186975805335,0.128742009278,0.124538857435,0.173569974374,0.181849652702,0.254059557244,0.291736913488,0.209361185086,0.212453966708,0.240781696731,0.16690151997,0.107961680867,0.160641482179,0.116248951832,0.258276686818,0.109643738975,0.0943630187267,0.109239013147,0.203804675315,0.349288417168,0.122801986136,0.0978618551733,0.164649504606,0.280215415723,0.171525011578,0.25380782696,0.46817505868,0.113205869077,0.496220995047,0.288613572964,0.216918791645,0.243829094483,0.275550998121,0.168124776918,0.156430338859,0.264638469198,0.137657384941,0.178994433294,0.214736396869,0.105335151013,0.335234874248,0.277823211155,0.0829162915239,0.146118400258,0.242103487735,0.110474425179,0.300960568736,0.235164093449,0.17156287179,0.226553990095,0.084488426396,0.155466490925,0.193141375832,0.138759917824,0.186485710825,0.148613163326,0.284821254512
